Permit Number,Latitude,Longitude,Crop(s),AF_Acre,ReportYear
MS-GW-39551,34.5497,-90.3433,Soybeans,0.0,2020
MS-GW-39552,34.5547,-90.3333,Soybeans,0.0,2020
MS-GW-39553,34.5097,-90.3328,Soybeans,0.723228374355,2020
MS-GW-39556,34.4781,-90.3656,Rice,4.4183,2020
MS-GW-39570,33.8639,-90.6372,Rice,3.137,2020
MS-GW-39571,33.8581,-90.6956,Soybeans,2.08832,2020
MS-GW-39572,33.8503,-90.7003,Soybeans,1.34201639344,2020
MS-GW-39574,33.8603,-90.6544,Rice,2.44786153846,2020
MS-GW-39588,33.1714,-90.2836,Soybeans,1.37570364506,2020
MS-GW-39589,33.1708,-90.2939,Soybeans,1.0779452464,2020
MS-GW-39612,32.9478,-90.5186,Soybeans,0.2972,2020
MS-GW-39613,32.9406,-90.4567,Cotton,0.3039,2020
MS-GW-39620,34.28611,-90.494444,Cotton,0.327231186311,2020
MS-GW-39625,33.9353,-90.4719,Soybeans,3.05477142857,2020
MS-GW-39626,34.4772,-90.3156,Soybeans,0.279684210526,2020
MS-GW-39631,33.1975,-90.6756,Cotton,0.486888888889,2020
MS-GW-39653,33.6089,-90.7561,Soybeans,0.824644444444,2020
MS-GW-39669,34.0453,-90.6356,Soybeans,0.750808510638,2020
MS-GW-39670,34.0986,-90.5433,Soybeans,1.34039473684,2020
MS-GW-39672,33.2275,-90.9117,Soybeans,0.645086956522,2020
MS-GW-39683,33.3122,-91.0894,Soybeans,0.442355007723,2020
MS-GW-39712,33.6019,-90.7361,Corn,0.539553333333,2020
MS-GW-39719,33.4983,-90.5661,Soybeans,0.694006849315,2020
MS-GW-39722,33.5761,-90.2392,Soybeans,1.05412048193,2020
MS-GW-39729,33.9869,-90.4006,Soybeans,0.843258823529,2020
MS-GW-39731,34.4744,-90.1981,Soybeans,0.812267638134,2020
MS-GW-39736,33.6889,-90.8531,Soybeans,1.24635714286,2020
MS-GW-39764,33.6297,-90.4783,Soybeans,0.769444644393,2020
MS-GW-39776,33.3483,-90.3078,Cotton,0.190553567028,2020
MS-GW-39794,33.5442,-90.5539,Soybeans,4.89963324697,2020
MS-GW-39808,34.836667,-90.226389,Soybeans,1.46022311295,2020
MS-GW-39815,33.5725,-90.7983,Cotton,0.472104651163,2020
MS-GW-39826,33.253611,-90.770833,Soybeans,0.441633333333,2020
MS-GW-39880,34.0714,-90.6681,Soybeans,0.867634676331,2020
MS-GW-39885,34.1086,-90.6964,Soybeans,0.852957742122,2020
MS-GW-39886,34.1044,-90.6958,Soybeans,0.876503748963,2020
MS-GW-39887,34.0933,-90.6897,Soybeans,0.769491789556,2020
MS-GW-39926,33.5833,-90.7806,Rice,1.82193636364,2020
MS-GW-39928,33.5761,-90.7797,Soybeans,0.572517647059,2020
MS-GW-39931,33.6158,-90.7631,Soybeans,0.728553846154,2020
MS-GW-39932,33.5864,-90.7708,Soybeans,0.502418181818,2020
MS-GW-39934,33.2442,-90.3442,Soybeans,1.01031304348,2020
MS-GW-39963,33.3522,-90.4506,Corn,1.099859375,2020
MS-GW-39988,33.1056,-91.0378,Soybeans,0.3036,2020
MS-GW-39989,33.0836,-91.0644,Soybeans,0.902152,2020
MS-GW-40004,33.8936,-90.3078,Soybeans,1.00919495442,2020
MS-GW-40006,33.6742,-90.685,Soybeans,0.96445,2020
MS-GW-40026,33.3447,-90.895,Corn,0.524970149254,2020
MS-GW-40038,33.743055,-90.543333,Soybeans,0.857284615385,2020
MS-GW-40043,33.7417,-90.4953,Soybeans,0.624176470588,2020
MS-GW-40056,33.296944,-90.917778,Soybeans,1.447375,2020
MS-GW-40060,34.3058,-90.2625,Rice,1.83383311486,2020
MS-GW-40075,34.3058,-90.6494,Cotton,2.29020223002,2020
MS-GW-40084,33.5736,-90.2475,Soybeans,1.159375,2020
MS-GW-40097,33.5386,-90.3525,Cotton,0.914870584155,2020
MS-GW-40101,33.5447,-90.3656,Soybeans,0.951275,2020
MS-GW-40102,32.9414,-90.51,Soybeans,0.57777027027,2020
MS-GW-40103,33.423889,-90.784444,Corn,1.126725,2020
MS-GW-40104,33.7033,-90.3231,Soybeans,0.0676141732283,2020
MS-GW-40109,32.82,-90.4817,Corn,0.331949152542,2020
MS-GW-40115,34.405833,-90.341167,Rice,1.56999166667,2020
MS-GW-40119,34.27,-90.2975,Corn,0.64359375,2020
MS-GW-40136,33.3878,-90.5764,Soybeans,0.985489361702,2020
MS-GW-40150,33.5933,-90.7833,Soybeans,1.01572,2020
MS-GW-40153,33.4778,-90.9428,Soybeans,1.3339,2020
MS-GW-40162,34.394721,-90.262222,Soybeans,0.74680952381,2020
MS-GW-40198,34.0231,-90.6381,Rice,3.17144444444,2020
MS-GW-40202,33.2819,-90.9392,Soybeans,1.04762231907,2020
MS-GW-40203,33.3847,-90.5803,Soybeans,1.06186486486,2020
MS-GW-40230,34.507253,-90.357995,Corn,1.40768965517,2020
MS-GW-40231,34.502222,-90.343,Corn,0.610101265823,2020
MS-GW-40236,34.7144,-90.3858,Cotton,0.310025407046,2020
MS-GW-40259,33.8092,-90.8819,Soybeans,0.71024,2020
MS-GW-40262,33.3472,-90.4467,Corn,0.8843,2020
MS-GW-40277,33.0997,-90.9094,Soybeans,0.506671794872,2020
MS-GW-40280,33.227777,-90.683611,Soybeans,0.245893333333,2020
MS-GW-40283,33.9344,-90.3856,Soybeans,0.995282352941,2020
MS-GW-40299,33.7408,-90.6058,Soybeans,0.298827777778,2020
MS-GW-40330,34.8022,-90.2589,Rice,1.18018666667,2020
MS-GW-40332,34.7983,-90.3303,Corn,0.000434782608696,2020
MS-GW-40333,34.7958,-90.3319,Corn,0.293594444444,2020
MS-GW-40345,33.3856,-90.8647,Soybeans,0.642796012895,2020
MS-GW-40356,33.3356,-90.8867,Soybeans,0.676458593415,2020
MS-GW-40358,33.3358,-90.8725,Soybeans,0.545793216252,2020
MS-GW-40359,33.3319,-90.8722,Soybeans,0.76073412159,2020
MS-GW-40362,34.8422,-90.2325,Rice,1.56888984652,2020
MS-GW-40365,34.8347,-90.2336,Rice,1.88911010999,2020
MS-GW-40388,33.5811,-90.2406,Corn,0.789831683168,2020
MS-GW-40427,34.0242,-90.4694,Cotton,0.203786124247,2020
MS-GW-40486,33.5806,-90.45,Fish Culture,1.14525974026,2020
MS-GW-40494,33.5917,-90.5078,Fish Culture,3.45929411765,2020
MS-GW-40533,33.2842,-90.9761,Soybeans,0.791558139535,2020
MS-GW-40556,33.1275,-90.9542,Soybeans,1.40121599372,2020
MS-GW-40569,33.2203,-90.9133,Soybeans,0.612679104478,2020
MS-GW-40572,33.5122,-90.4656,Fish Culture,2.49055882353,2020
MS-GW-40576,33.0572,-91.0722,Soybeans,0.434066298343,2020
MS-GW-40580,33.7211,-90.7544,Soybeans,1.85448333333,2020
MS-GW-40581,33.7961,-90.8597,Soybeans,0.911458329337,2020
MS-GW-40600,33.2686,-90.8922,Soybeans,1.08070238095,2020
MS-GW-40607,33.6658,-90.4286,Fish Culture,0.0,2020
MS-GW-40640,34.1533,-90.5844,Soybeans,0.000565789473684,2020
MS-GW-40641,34.1586,-90.5794,Corn,0.942833333333,2020
MS-GW-40642,34.1533,-90.5969,Soybeans,0.393697368421,2020
MS-GW-40645,34.3,-90.6431,Cotton,0.535667783344,2020
MS-GW-40649,33.5803,-90.4825,Fish Culture,8.5401641791,2020
MS-GW-40657,33.6064,-90.3358,Fish Culture,0.502378151261,2020
MS-GW-40672,33.7006,-90.5008,Soybeans,0.976851851852,2020
MS-GW-40747,33.3808,-90.4072,Soybeans,1.09068421053,2020
MS-GW-40804,34.0139,-90.585,Fish Culture,4.97702346363,2020
MS-GW-40847,33.9247,-90.9928,Soybeans,0.016084889987,2020
MS-GW-40848,33.7619,-90.7848,Soybeans,0.748850992204,2020
MS-GW-40849,33.7689,-90.7425,Soybeans,0.774547774733,2020
MS-GW-40860,33.6597,-90.7128,Rice,2.32848648649,2020
MS-GW-40864,33.6672,-90.2933,Soybeans,0.454800579991,2020
MS-GW-40884,33.7472,-90.8106,Soybeans,0.517937233651,2020
MS-GW-40895,33.7217,-90.8142,Rice,3.16640555414,2020
MS-GW-40912,33.9772,-90.4878,Soybeans,1.0734516129,2020
MS-GW-40918,33.6583,-90.4447,Fish Culture,0.0,2020
MS-GW-40919,33.910277,-90.92,Soybeans,0.988106382979,2020
MS-GW-40921,34.152777,-90.390278,Cotton,0.3339921875,2020
MS-GW-40940,34.2567,-90.5356,Cotton,0.151446666667,2020
MS-GW-41007,33.9908,-90.4047,Soybeans,0.593023529412,2020
MS-GW-41030,33.2383,-90.5478,Soybeans,0.374548387097,2020
MS-GW-41065,34.0269,-90.5853,Soybeans,0.748148148148,2020
MS-GW-41085,33.5533,-90.4808,Fish Culture,1.10168831169,2020
MS-GW-41104,33.5858,-90.5078,Fish Culture,4.22236065574,2020
MS-GW-41119,34.2736,-90.3578,Cotton,0.565355520342,2020
MS-GW-41146,33.4011,-90.4742,Soybeans,3.45555,2020
MS-GW-41167,33.6664,-90.41,Fish Culture,1.85350806452,2020
MS-GW-41180,33.2247,-90.6803,Soybeans,0.682733333333,2020
MS-GW-41236,33.63,-90.9586,Soybeans,1.06697398873,2020
MS-GW-41242,33.1803,-90.9094,Rice,2.75632876712,2020
MS-GW-41275,33.5642,-90.4872,Soybeans,0.735055555556,2020
MS-GW-41294,33.5722,-90.8111,Soybeans,0.914163157895,2020
MS-GW-41326,33.6036,-90.3961,Fish Culture,0.599625,2020
MS-GW-41338,33.6242,-90.3414,Fish Culture,1.10107258065,2020
MS-GW-41339,33.6283,-90.3417,Fish Culture,1.21862068966,2020
MS-GW-41370,34.1197,-90.3325,Soybeans,0.806926315789,2020
MS-GW-41384,34.1375,-90.3297,Cotton,0.531047619048,2020
MS-GW-41396,33.3389,-90.6722,Soybeans,0.333329479769,2020
MS-GW-41397,33.3208,-90.7064,Corn,0.555698113208,2020
MS-GW-41399,33.9053,-90.7036,Soybeans,0.468413882159,2020
MS-GW-41407,33.1308,-91.0178,Soybeans,0.464581712545,2020
MS-GW-41452,34.401388,-90.203889,Rice,1.456875,2020
MS-GW-41479,33.365,-90.7825,Soybeans,0.352645375839,2020
MS-GW-41497,34.1169,-90.4422,Cotton,0.526582608696,2020
MS-GW-41530,33.6133,-90.3478,Cotton,0.603886792453,2020
MS-GW-41534,33.4019,-90.5506,Soybeans,0.217623376623,2020
MS-GW-41541,33.39,-90.5119,Soybeans,1.7494,2020
MS-GW-41548,32.9714,-90.5664,Corn,0.273351351351,2020
MS-GW-41549,32.9817,-90.5969,Soybeans,0.255114285714,2020
MS-GW-41551,33.6492,-90.8764,Soybeans,0.927103616564,2020
MS-GW-41605,33.3522,-90.7314,Soybeans,2.82639090909,2020
MS-GW-41620,33.0669,-90.5586,Cotton,0.451739616426,2020
MS-GW-41638,34.9078,-90.2019,Soybeans,0.376316695413,2020
MS-GW-41645,33.5889,-91.0383,Soybeans,0.315955882353,2020
MS-GW-41652,32.9867,-90.5731,Corn,0.474326597247,2020
MS-GW-41653,32.9903,-90.5675,Corn,0.609848482175,2020
MS-GW-41677,33.3936,-90.5406,Soybeans,0.793530864198,2020
MS-GW-41679,33.6492,-90.8675,Soybeans,0.577591911525,2020
MS-GW-41680,33.6586,-90.8675,Soybeans,0.895991998478,2020
MS-GW-41682,33.2736,-90.6853,Fish Culture,3.87196103896,2020
MS-GW-41690,34.064722,-90.492222,Soybeans,0.57756383024,2020
MS-GW-41706,34.2442,-90.4006,Cotton,0.184221521304,2020
MS-GW-41739,34.5889,-90.2217,Rice,1.14003333333,2020
MS-GW-41754,33.3915,-90.469917,Fish Culture,3.24440146585,2020
MS-GW-41760,33.5633,-90.3703,Soybeans,0.811976923077,2020
MS-GW-41789,33.6583,-90.4375,Fish Culture,4.70194871795,2020
MS-GW-41790,33.5692,-90.4481,Fish Culture,2.42797435897,2020
MS-GW-41837,32.9697,-90.5367,Soybeans,0.309678220252,2020
MS-GW-41869,33.3281,-90.9078,Soybeans,0.968171292052,2020
MS-GW-41880,33.8783,-90.8325,Soybeans,0.128327058609,2020
MS-GW-41901,33.2875,-90.6228,Soybeans,2.14008,2020
MS-GW-41903,33.8619,-90.6986,Soybeans,0.71657,2020
MS-GW-41906,33.2428,-90.7061,Soybeans,0.68725625,2020
MS-GW-41911,33.7544,-90.4297,Soybeans,0.8437,2020
MS-GW-41926,34.7761,-90.3603,Soybeans,0.73114438824,2020
MS-GW-41949,34.0325,-90.3856,Soybeans,0.566842696629,2020
MS-GW-41950,34.0144,-90.3592,Soybeans,0.701578034682,2020
MS-GW-41958,32.7667,-90.9347,Soybeans,0.000230769230769,2020
MS-GW-41966,33.06,-90.6578,Soybeans,0.514,2020
MS-GW-41994,33.1808,-90.8994,Rice,2.39320895522,2020
MS-GW-42018,33.2242,-90.9778,Soybeans,0.587098292562,2020
MS-GW-42022,33.0958,-90.9358,Soybeans,0.824322222222,2020
MS-GW-42040,34.6011,-90.3731,Corn,6.9493,2020
MS-GW-42072,34.3564,-90.3431,Soybeans,0.57275,2020
MS-GW-42124,34.2639,-90.3539,Cotton,0.737507206207,2020
MS-GW-42129,34.0697,-90.2469,Soybeans,0.854652021424,2020
MS-GW-42131,33.8981,-90.3483,Soybeans,0.0276153846154,2020
MS-GW-42140,33.8511,-90.6383,Soybeans,0.8219375,2020
MS-GW-42147,33.7992,-90.8528,Soybeans,0.470178490036,2020
MS-GW-42159,33.1081,-91.0839,Corn,0.440787234043,2020
MS-GW-42190,33.5136,-91.0647,Corn,1.04201428571,2020
MS-GW-42216,34.1275,-90.3919,Cotton,0.341992,2020
MS-GW-42220,34.2394,-90.4147,Cotton,0.401740384615,2020
MS-GW-42223,33.1339,-91.0489,Soybeans,0.722200298461,2020
MS-GW-42232,33.6567,-90.3839,Soybeans,1.45599,2020
MS-GW-42236,32.9775,-90.5397,Soybeans,0.437499998082,2020
MS-GW-42260,33.5908,-90.2692,Corn,0.454961943853,2020
MS-GW-42261,33.5828,-90.2644,Corn,0.653277016461,2020
MS-GW-42305,33.257222,-90.7625,Soybeans,0.633296296296,2020
MS-GW-42321,33.6128,-90.9531,Soybeans,0.0906471394034,2020
MS-GW-42325,33.4969,-90.9439,Soybeans,2.08183614758,2020
MS-GW-42326,33.4692,-90.9592,Soybeans,1.249275,2020
MS-GW-42336,33.0975,-90.8975,Soybeans,0.0929,2020
MS-GW-42350,33.9961,-90.5803,Fish Culture,3.80319047619,2020
MS-GW-42382,33.0464,-90.8125,Soybeans,0.291282608696,2020
MS-GW-42383,33.0047,-91.0742,Corn,0.27221875,2020
MS-GW-42384,33.0028,-91.0828,Soybeans,0.48973553719,2020
MS-GW-42404,33.0611,-90.8892,Soybeans,0.663361111111,2020
MS-GW-42408,34.7494,-90.2983,Cotton,0.0,2020
MS-GW-42413,33.2408,-90.6275,Soybeans,3.07532791862,2020
MS-GW-42462,34.5858,-90.2956,Rice,2.45445447332,2020
MS-GW-42484,33.1622,-90.6997,Soybeans,1.22054995652,2020
MS-GW-42505,33.8675,-90.6539,Rice,2.45294,2020
MS-GW-42511,33.0144,-90.7258,Cotton,0.392817057762,2020
MS-GW-42512,33.0139,-90.715,Cotton,0.508207068479,2020
MS-GW-42513,33.0214,-90.6989,Cotton,0.522700117183,2020
MS-GW-42528,34.5453,-90.2378,Rice,1.04246363636,2020
MS-GW-42533,33.0172,-90.7044,Cotton,0.271353888585,2020
MS-GW-42535,33.0167,-90.7153,Soybeans,0.431205997497,2020
MS-GW-42537,33.9931,-90.4111,Soybeans,0.7908125,2020
MS-GW-42538,33.2486,-90.9403,Soybeans,3.98556268021e-05,2020
MS-GW-42544,34.0289,-90.4908,Soybeans,0.845070422535,2020
MS-GW-42572,32.7094,-90.9747,Soybeans,0.0,2020
MS-GW-42573,33.2486,-90.6586,Soybeans,1.93203602338,2020
MS-GW-42618,33.2211,-90.7364,Soybeans,0.612975,2020
MS-GW-42628,33.6803,-90.6636,Soybeans,0.860758503693,2020
MS-GW-42630,33.9372,-90.6867,Soybeans,0.605636363636,2020
MS-GW-42635,32.9536,-90.4156,Cotton,0.935929411765,2020
MS-GW-42636,32.9597,-90.4114,Soybeans,2.8676,2020
MS-GW-42637,32.9647,-90.4128,Corn,1.55326530612,2020
MS-GW-42650,33.6014,-90.8158,Soybeans,1.7012,2020
MS-GW-42673,33.4383,-90.7931,Corn,0.177948387097,2020
MS-GW-42676,33.8503,-90.3042,Corn,1.34106746133,2020
MS-GW-42687,32.9942,-90.6589,Soybeans,0.189393938564,2020
MS-GW-42699,33.645,-90.3836,Soybeans,0.791063291139,2020
MS-GW-42707,33.5114,-90.5608,Soybeans,1.30579084967,2020
MS-GW-42711,34.7817,-90.3544,Soybeans,0.699847619048,2020
MS-GW-42713,34.7844,-90.3606,Soybeans,0.768064758838,2020
MS-GW-42749,33.4956,-90.5497,Soybeans,0.0,2020
MS-GW-42779,34.9947,-90.2328,Cotton,0.246615384615,2020
MS-GW-42783,32.853333,-90.509722,Soybeans,0.66332,2020
MS-GW-42788,33.5739,-90.9858,Soybeans,0.657613333333,2020
MS-GW-42789,33.5839,-90.0906,Soybeans,0.250907100515,2020
MS-GW-42805,32.853333,-90.513056,Soybeans,1.33023333333,2020
MS-GW-42840,33.137777,-90.834722,Soybeans,0.275038961039,2020
MS-GW-42868,33.3736,-90.5706,Soybeans,0.984409836066,2020
MS-GW-42903,34.5658,-90.2519,Soybeans,0.643659903533,2020
MS-GW-42904,33.6092,-90.6272,Corn,0.0720717004884,2020
MS-GW-42906,33.9006,-90.1803,Soybeans,0.827190909091,2020
MS-GW-42917,33.3358,-90.7033,Corn,0.531014705882,2020
MS-GW-42924,33.63777,-90.569444,Soybeans,0.666378378378,2020
MS-GW-42929,32.9011,-90.4222,Corn,0.0,2020
MS-GW-42946,33.321833,-90.681389,Soybeans,0.664337209302,2020
MS-GW-42955,33.428332,-90.786111,Soybeans,0.9838625,2020
MS-GW-42969,34.138532,-90.472824,Cotton,0.631759318716,2020
MS-GW-42976,33.6417,-90.7803,Soybeans,0.665192982456,2020
MS-GW-42998,33.385833,-90.292222,Corn,0.5433,2020
MS-GW-43019,33.5117,-90.4569,Fish Culture,3.77158823529,2020
MS-GW-43035,33.9353,-90.4764,Soybeans,0.837475,2020
MS-GW-43068,34.335,-90.4747,Corn,0.701619251337,2020
MS-GW-43069,34.9336,-90.1578,Corn,0.51013876,2020
MS-GW-43072,33.1181,-90.7361,Soybeans,0.622369525891,2020
MS-GW-43084,32.9172,-90.6072,Corn,0.340587401196,2020
MS-GW-43094,33.5942,-90.7939,Soybeans,0.63825625,2020
MS-GW-43100,33.215555,-90.501944,Soybeans,0.339015,2020
MS-GW-43108,33.8497,-90.6472,Soybeans,0.82852238806,2020
MS-GW-43114,33.3689,-90.5797,Soybeans,1.15133333333,2020
MS-GW-43115,33.4078,-90.5506,Soybeans,0.722803738318,2020
MS-GW-43116,33.3711,-90.5644,Soybeans,1.14896610169,2020
MS-GW-43123,33.2436,-90.6325,Soybeans,4.44383064831,2020
MS-GW-43124,33.3542,-90.7425,Rice,2.77662580645,2020
MS-GW-43134,32.9328,-90.8536,Soybeans,1.01124285714,2020
MS-GW-43135,32.8867,-90.8342,Soybeans,0.602383333333,2020
MS-GW-43138,33.0853,-90.7406,Soybeans,0.599453846154,2020
MS-GW-43142,33.0558,-90.3983,Cotton,0.533108108108,2020
MS-GW-43152,33.66,-90.9208,Soybeans,0.449112392552,2020
MS-GW-43153,33.5369,-91.0456,Soybeans,1.36055103395,2020
MS-GW-43176,33.7419,-90.5347,Rice,2.55197657838,2020
MS-GW-43235,33.2692,-90.9214,Soybeans,0.742863811566,2020
MS-GW-43240,33.389143,-90.388889,Corn,0.68334375,2020
MS-GW-43260,33.9436,-90.7256,Corn,0.740487804878,2020
MS-GW-43261,33.9583,-90.7442,Soybeans,0.74935,2020
MS-GW-43266,33.3672,-90.9153,Corn,0.556327272727,2020
MS-GW-43268,33.3767,-90.9094,Corn,0.494545454545,2020
MS-GW-43273,34.4964,-90.2067,Soybeans,0.97055,2020
MS-GW-43284,33.2572,-90.7369,Soybeans,0.627778432643,2020
MS-GW-43314,33.5542,-90.9394,Soybeans,1.7417958444,2020
MS-GW-43325,33.0506,-90.8125,Cotton,0.0,2020
MS-GW-43327,33.5442,-90.2694,Soybeans,1.15144,2020
MS-GW-43336,34.7692,-90.3211,Soybeans,0.203069142187,2020
MS-GW-43341,32.9944,-90.6647,Soybeans,0.220959594991,2020
MS-GW-43342,32.9761,-90.5419,Soybeans,0.505678675104,2020
MS-GW-43348,33.8608,-90.9331,Soybeans,0.389572368421,2020
MS-GW-43371,33.5444,-91.0592,Soybeans,6.55152871356,2020
MS-GW-43373,33.333054,-90.8725,Soybeans,0.580198685728,2020
MS-GW-43387,33.1064,-90.9339,Soybeans,0.656565217391,2020
MS-GW-43408,33.2161,-90.7578,Soybeans,0.617,2020
MS-GW-43426,33.6458,-90.9156,Soybeans,0.297410958904,2020
MS-GW-43440,33.7239,-90.4914,Soybeans,1.046125,2020
MS-GW-43443,32.9567,-90.8969,Soybeans,0.526875,2020
MS-GW-43444,32.9903,-90.9014,Corn,0.808064516129,2020
MS-GW-43465,33.5786,-90.9861,Soybeans,1.79502727273,2020
MS-GW-43466,33.5856,-90.9775,Soybeans,2.34306,2020
MS-GW-43485,33.4531,-90.1175,Cotton,0.64220952381,2020
MS-GW-43486,33.4475,-90.1128,Cotton,0.521442857143,2020
MS-GW-43487,33.4483,-90.1342,Cotton,0.50929,2020
MS-GW-43528,34.80944,-90.205833,Soybeans,2.1985863312,2020
MS-GW-43549,33.585007,-90.905179,Soybeans,0.538525,2020
MS-GW-43550,33.576228,-90.90468,Soybeans,0.97724,2020
MS-GW-43556,33.6358,-90.5439,Soybeans,1.07777777778,2020
MS-GW-43560,33.0911,-91.0144,Corn,0.2638,2020
MS-GW-43561,33.0922,-91.0261,Corn,0.180913333333,2020
MS-GW-43590,33.1042,-91.0992,Soybeans,0.524125,2020
MS-GW-43595,34.2656,-90.3217,Soybeans,0.731212585646,2020
MS-GW-43596,34.2742,-90.3761,Cotton,0.418442233014,2020
MS-GW-43640,33.8167,-90.9153,Soybeans,0.8599625,2020
MS-GW-43662,33.1667,-90.6881,Soybeans,0.42906875,2020
MS-GW-43681,33.4767,-90.9586,Soybeans,1.713325,2020
MS-GW-43685,33.3697,-90.9206,Soybeans,0.581278081602,2020
MS-GW-43691,33.9506,-90.7842,Soybeans,0.119405863674,2020
MS-GW-43706,33.8483,-90.9069,Soybeans,0.651851851852,2020
MS-GW-43713,34.0644,-90.8053,Soybeans,0.0,2020
MS-GW-43715,34.0789,-90.7386,Soybeans,0.0,2020
MS-GW-43721,33.6031,-90.7589,Soybeans,0.6011625,2020
MS-GW-43737,33.7514,-90.6714,Soybeans,0.884426666667,2020
MS-GW-43749,33.7872,-90.9542,Soybeans,1.658375,2020
MS-GW-43750,33.0958,-90.5378,Soybeans,1.65810416667,2020
MS-GW-43759,33.5444,-91.0317,Soybeans,0.864853633153,2020
MS-GW-43761,33.4758,-91.0889,Soybeans,1.09503061224,2020
MS-GW-43762,33.53,-91.0469,Soybeans,1.98314305388,2020
MS-GW-43764,34.3567,-90.3331,Soybeans,0.51712,2020
MS-GW-43765,33.225,-90.9825,Soybeans,0.577772514302,2020
MS-GW-43766,33.3714,-90.9758,Soybeans,0.555485714286,2020
MS-GW-43771,33.2736,-90.9328,Soybeans,0.81961567938,2020
MS-GW-43799,33.9494,-90.0764,Cotton,0.176787878788,2020
MS-GW-43800,33.6461,-90.8394,Rice,3.23113907197,2020
MS-GW-43802,33.7433,-90.6675,Soybeans,0.811236363636,2020
MS-GW-43824,33.3194,-90.7106,Soybeans,1.05223025017,2020
MS-GW-43841,33.4772,-91.1056,Soybeans,0.0,2020
MS-GW-43843,33.5294,-91.0625,Soybeans,1.06688668429,2020
MS-GW-43846,32.853055,-90.457222,Soybeans,0.66162,2020
MS-GW-43847,32.940833,-90.45229,Corn,0.410777777778,2020
MS-GW-43848,32.869133,-90.45229,Corn,0.553129411765,2020
MS-GW-43866,33.606389,-91.05,Soybeans,0.291941747573,2020
MS-GW-43880,33.617957,-91.028473,Rice,1.73977192982,2020
MS-GW-43932,33.2553,-90.9639,Soybeans,0.426066666667,2020
MS-GW-43938,34.14861,-90.375,Soybeans,0.771926436945,2020
MS-GW-43951,33.6189,-90.8842,Soybeans,0.735564102564,2020
MS-GW-43999,34.5969,-90.4242,Cotton,0.267817606324,2020
MS-GW-44000,34.5972,-90.4328,Cotton,0.311664275955,2020
MS-GW-44001,34.5903,-90.4328,Rice,0.034128904639,2020
MS-GW-44004,33.6072,-90.9517,Soybeans,1.19170261122,2020
MS-GW-44005,33.5956,-90.9753,Soybeans,1.71624615385,2020
MS-GW-44014,33.0961,-91.1006,Soybeans,0.403770610334,2020
MS-GW-44026,34.1642,-90.2106,Soybeans,0.558991666667,2020
MS-GW-44043,33.7519,-90.4042,Soybeans,0.504928571429,2020
MS-GW-44067,33.5333,-91.0661,Soybeans,0.55064516129,2020
MS-GW-44083,33.4736,-90.9325,Corn,0.7308625,2020
MS-GW-44084,33.4806,-90.9322,Soybeans,0.8436625,2020
MS-GW-44086,33.9983,-90.4072,Soybeans,0.0,2020
MS-GW-44090,33.8064,-90.815,Soybeans,0.643150980392,2020
MS-GW-44153,33.3706,-91.0156,Soybeans,0.689573333333,2020
MS-GW-44154,33.3769,-90.9919,Soybeans,0.319991869919,2020
MS-GW-44175,33.3903,-90.6233,Corn,0.54765,2020
MS-GW-44184,33.8606,-90.9289,Soybeans,1.221168,2020
MS-GW-44191,34.0044,-90.5044,Cotton,0.459032050281,2020
MS-GW-44212,32.9114,-90.6142,Corn,0.337465563259,2020
MS-GW-44213,32.9081,-90.6203,Corn,0.580808078262,2020
MS-GW-44214,32.9022,-90.6267,Corn,0.421296294449,2020
MS-GW-44215,32.8969,-90.6306,Corn,0.317028984117,2020
MS-GW-44230,33.4942,-90.7397,Cotton,0.593917808219,2020
MS-GW-44232,33.88833,-90.509722,Soybeans,0.783107692308,2020
MS-GW-44233,34.2619,-90.3875,Cotton,0.59211033691,2020
MS-GW-44240,32.7683,-90.5036,Soybeans,0.214053333333,2020
MS-GW-44241,32.775,-90.4956,Soybeans,0.218504,2020
MS-GW-44242,33.5478,-90.4808,Fish Culture,0.0,2020
MS-GW-44244,32.7644,-90.4919,Corn,0.24442,2020
MS-GW-44250,33.7839,-90.8681,Soybeans,0.528127272727,2020
MS-GW-44259,33.4842,-91.0236,Soybeans,1.28586072357,2020
MS-GW-44293,33.8469,-90.6911,Soybeans,2.94723273119,2020
MS-GW-44297,33.1475,-90.7019,Soybeans,0.724256450248,2020
MS-GW-44329,33.5444,-91.0981,Soybeans,0.969316666667,2020
MS-GW-44351,34.5964,-90.2292,Soybeans,0.0,2020
MS-GW-44352,34.4603,-90.2639,Soybeans,0.998358333333,2020
MS-GW-44356,33.1969,-90.9172,Soybeans,1.09760370763,2020
MS-GW-44384,33.7686,-90.8369,Soybeans,4.23824545455,2020
MS-GW-44392,33.2147,-90.4847,Cotton,0.557582417582,2020
MS-GW-44400,33.2092,-90.65,Fish Culture,1.45572413793,2020
MS-GW-44407,33.9236,-90.745,Soybeans,0.598222222222,2020
MS-GW-44468,32.9114,-90.9039,Soybeans,0.513790731084,2020
MS-GW-44500,33.0025,-91.0283,Corn,0.451723404255,2020
MS-GW-44519,33.9219,-90.1847,Soybeans,1.29488770053,2020
MS-GW-44545,33.3422,-90.8086,Soybeans,0.584288776432,2020
MS-GW-44562,33.0433,-90.9439,Soybeans,0.43425,2020
MS-GW-44568,33.2692,-90.8428,Soybeans,0.786571428571,2020
MS-GW-44588,33.5939,-90.8897,Soybeans,0.576906002631,2020
